col_1|col_2|col_3
2420|迷惑符石∣首消暗傷害吸收∣雙重暗幻變|SI227SI015
2421|自殘20% ‧ 中毒50%|SI161SI135
2421|自殘20%∣中毒50%|SI161SI135
2422|睡眠鎖定．轉∣未消傷害吸收．狂怒200%∣無法控制|SI200SI239SI124
2423|雙重睡眠鎖定．轉∣未消傷害吸收．狂怒500%∣無法控制|SI200SI239SI124
2424|機械外攻擊零化．技能重置∣扣血100%|SI158SI121SI132
2425|魔族外技能重置∣六重軌跡黏附∣非剋屬防禦90%|SI121SI228SI250
2426|人類外技能重置∣軌跡黏附∣剋屬防禦90%|SI121SI228SI250
2427|弱化鎖定圍城20%∣回復力變0∣無視減傷|SI158SI156SI251
2428|技能重置∣攻後水縱橫輪轉|SI121SI011
2429|技能重置∣攻後火縱橫輪轉|SI121SI012
2430|技能重置∣攻後木縱橫輪轉|SI121SI013
2431|技能重置∣攻後光縱橫輪轉|SI121SI014
2432|技能重置∣攻後暗縱橫輪轉|SI121SI015
2433|技能重置∣攻後心縱橫輪轉|SI121SI045
2434|技能重置∣強化盾|SI121SI254
2435|技能重置∣4↑Combo追擊盾|SI121SI102
2436|技能重置∣5↑Combo追擊盾|SI121SI103
2437|技能重置∣6↑Combo追擊盾|SI121SI104
2438|技能重置∣7↑Combo追擊盾|SI121SI105
2439|技能重置∣三屬盾|SI121SI242
2440|技能重置∣光暗盾|SI121SI241
2441|技能重置∣五屬盾|SI121SI244
2442|技能重置∣問號．轉|SI121SI224
2443|技能重置∣四重軌跡問號|SI121SI224
2444|技能重置∣六重軌跡問號|SI121SI224
2445|技能重置∣軌跡問號|SI121SI224
2446|技能重置∣黑白符石|SI121SI215
2447|技能重置∣首回攻後水化血鎖定|SI121SI307
2448|技能重置∣首回攻後火化血鎖定|SI121SI308
2449|技能重置∣首回攻後木化血鎖定|SI121SI309
2450|技能重置∣首回攻後光化血鎖定|SI121SI310
2451|技能重置∣首回攻後暗化血鎖定|SI121SI311
2452|技能重置∣首回化血鎖定圍城|SI121SI232
2453|先攻∣龍類技能重置∣單數橫行轉火∣火禁消|SI160SI121SI047SI039
2454|先攻∣單數橫行轉火∣火禁消|SI160SI047SI039
2455|4回攻擊零化∣光引爆追擊∣無法控制|SI158SI304SI168SI124
2456|4回攻弱90%∣光引爆追擊∣無法控制|SI158SI304SI168SI124
2457|三重千倍石化∣神族．攻擊提升∣無法控制|SI237SI067SI124
2458|10倍不倒意志30%∣無法控制|SI261SI124
2459|首回九重風化．三重風化15000∣神族．傷害提升|SI221SI067
2460|1回技能封鎖∣木引爆追擊∣三重燃燒20%∣無視減傷|SI122SI303SI168SI229SI251
2461|攻後光縱橫輪轉∣無法控制|SI304SI047SI124
2462|攻後光縱橫輪轉∣無法控制∣首消光追擊零化|SI304SI047SI124SI116
2463|隨機轉光∣攻後光縱橫輪轉∣無法控制∣首消光追擊零化|SI304SI047SI124SI116
2464|敵轉水∣水引爆狂擊∣禁消水∣無法控制|SI016SI301SI168SI038SI124
2465|敵轉火∣火引爆狂擊∣禁消火∣無法控制|SI017SI302SI168SI039SI124
2466|敵轉木∣木引爆狂擊∣禁消木∣無法控制|SI018SI303SI168SI040SI124
2467|弱化鎖定圍城20%∣扣血100%∣超級防禦|SI158SI132SI124
2468|粉碎狂熱技能回復．7回攻2倍∣自殺|SI125SI157SI161
2469|先攻．縱橫千倍雙重石化∣越攻越強∣無視減傷|SI160SI237SI188SI251
2470|先攻．縱橫隱藏∣首消光傷害吸收．反擊100%∣無視減傷|SI160SI224SI014SI260SI251
2471|先攻．縱橫風化9000∣首攻狂暴∣無視減傷|SI160SI221SI188SI251
2472|生命回復|SI214
2473|生命回復∣自殺|SI214SI161
2474|突擊∣攻後電擊∣無視減傷|SI160SI236SI251
2475|突擊∣攻後雙重電擊∣無視減傷∣光屬防禦75%|SI160SI236SI251SI004
2476|突擊∣攻後三重電擊∣無視減傷∣光屬防禦90%|SI160SI236SI251SI004
2477|突擊∣攻後三重電擊∣無視減傷∣光屬防禦95%|SI160SI236SI251SI004
2478|循環累積9↑相剋符石盾∣血弱30%．增攻2倍|SI250SI157
2479|循環累積12↑相剋符石盾∣血弱50%．增攻3倍∣暗屬防禦75%|SI250SI157SI005
2480|循環累積15↑相剋符石盾∣血弱70%．增攻3倍∣暗屬防禦90%|SI250SI157SI005
2481|循環累積30↑相剋符石盾∣血弱70%．增攻5倍∣暗屬防禦95%|SI250SI157SI005
2482|迷惑符石∣首消暗零化∣中毒60%|SI227SI005SI135
2483|迷惑符石∣首消暗傷害吸收∣中毒80%|SI227SI015SI135
2484|敵轉火∣技能重置∣首消5Combo盾∣4秒轉珠|SI017SI121SI095SI165
2485|敵轉火∣技能重置∣首消6Combo盾∣4秒轉珠|SI017SI121SI096SI165
2486|先攻∣攻後5回中毒20%∣強化盾|SI160SI135SI254
2487|先攻∣攻後5回中毒40%∣強化盾|SI160SI135SI254
2488|先攻∣攻後5回中毒50%∣強化盾|SI160SI135SI254
2489|先攻∣攻後5回中毒60%∣強化盾|SI160SI135SI254
2490|先攻∣攻後5回中毒70%∣強化盾|SI160SI135SI254
2491|先攻∣攻後5回中毒80%∣強化盾|SI160SI135SI254
2492|-|SI000
2493|【？】首消全水盾．未消傷害吸收∣無視控制|SI000
2494|【？】首消火Combo傷害吸收∣無視控制|SI000
2495|-|SI000
2496|【？】首回風化6∣攻後六重風化15000∣無視控制|SI000
2497|-|SI000
2498|-|SI000
2499|【？】敵轉水∣首消水Combo傷害吸收∣無視控制|SI000
2500|-|SI000
2501|-|0
2502|-|0
2503|-|0
2504|-|0
2505|【？】隨機始終盾∣無視控制∣2秒轉珠|0
2506|-|0
2507|-|0
2508|【？】1回禁消火∣火圍城∣滅火暴怒|0
2509|-|0
2510|機械敵攻提升|SI059
2511|機械防禦50%|SI060
2512|機械外防禦75%|SI060
2513|機械．技能封鎖攻擊提升|SI059SI122
2514|機械．3回機攻2倍∣自殺|SI379SI161
2515|5回機攻2倍∣自殺|SI379SI161
2516|7回機攻2倍∣自殺|SI379SI161
2517|3回機攻零化∣自殺|SI351SI161
2518|5回機攻零化∣自殺|SI351SI161
2519|7回機攻零化∣自殺|SI351SI161
2520|3回機回2倍∣自殺|SI380SI161
2521|5回機回2倍∣自殺|SI380SI161
2522|7回機回2倍∣自殺|SI380SI161
2523|3回機回零化∣自殺|SI381SI161
2524|5回機回零化∣自殺|SI381SI161
2525|7回機回零化∣自殺|SI381SI161
2526|強制自爆30000|SI168
2527|強制自爆50000|SI168
2528|強制自爆80000|SI168
2529|自爆30000．隊長減傷|SI168
2530|自爆50000．隊長減傷|SI168
2531|自爆80000．隊長減傷|SI168
2532|自爆30000．主動減傷|SI168
2533|自爆50000．主動減傷|SI168
2534|自爆80000．主動減傷|SI168
2535|弱自爆30000|SI168
2536|弱自爆50000|SI168
2537|弱自爆80000|SI168
2538|-|0
2539|-|0
2540|-|0
2541|心拼圖盾|SI306SI181
2542|中級心拼圖盾|SI306SI181
2543|心拼圖盾∣限|SI306SI181
2544|強化心拼圖盾|SI026SI181
2545|強化中級心拼圖盾|SI026SI181
2546|強化心拼圖盾∣限|SI026SI181
2547|攻後火橫縱輪轉∣越攻越強|SI302SI047SI188
2548|攻後火橫縱輪轉∣越戰越強|SI302SI047SI188
2549|攻後火橫縱輪轉∣越攻越強∣無視控制|SI302SI047SI188SI124
2550|攻後火橫縱輪轉∣越戰越強∣無視控制|SI302SI047SI188SI124
2551|隨機轉火∣首消火傷害吸收∣越攻越強∣無視控制|SI302SI047SI012SI188SI124
2552|攻後火橫縱輪轉∣首消火傷害吸消∣越攻越強∣無視控制|SI302SI047SI012SI188SI124
2553|隨機2員技能封鎖∣5↑Combo追擊盾|SI122SI103
2554|隨機4員技能封鎖∣6↑Combo追擊盾∣無視控制|SI122SI104SI124
2555|技能封鎖∣7↑Combo追擊盾∣無視控制|SI122SI105SI124
2556|技能封鎖．風化．轉∣7↑Combo追擊盾∣無視控制|SI122SI221SI105SI124
2557|技能封鎖．風化．轉∣8↑Combo追擊盾∣無視控制|SI122SI221SI106SI124
2558|附加消除．技能重置∣突擊∣攻後暗風化15000|SI121SI123SI160SI305SI221
2559|首消暗攻擊零化∣越攻低回復25%-99%∣敵血≦30%．滅心落暗．完全回復．攻2倍|SI015SI233SI168SI306SI216
2560|先攻∣致命步伐500．3回∣強化盾，暗攻零化|SI160SI274SI254SI005
2561|命懸一線∣致命步伐1000．3回∣強化盾．暗攻零化|SI161SI274SI254SI005
2562|強化拼圖盾∣扣血100%∣無視控制|SI235SI181SI132SI124
2563|強化拼圖盾．限∣扣血100%∣無視控制|SI235SI181SI132SI124
2566|暗屬外防75%∣首回隨機轉光∣隨機轉光3∣首消光零化連擊|SI005SI304SI047SI116
2567|暗屬外防90%∣首回隨機轉光∣隨機轉光6∣首消光零化連擊|SI005SI304SI047SI116
2570|5倍獵人|SI423
2571|5倍獵獸|SI424
2572|5倍獵妖|SI426
2573|5倍獵龍|SI425
2574|5倍獵神|SI421
2575|5倍獵魔|SI422
2576|5倍獵機|SI427
2577|5倍獵人獸|SI423SI424
2578|5倍獵人妖|SI423SI426
2579|5倍獵人龍|SI423SI425
2580|5倍獵人神|SI423SI421
2581|5倍獵人魔|SI423SI422
2582|5倍獵人機|SI423SI427
2583|5倍獵獸妖|SI424SI426
2584|5倍獵獸龍|SI424SI425
2585|5倍獵獸神|SI424SI421
2586|5倍獵獸魔|SI424SI422
2587|5倍獵獸機|SI424SI427
2588|5倍獵妖龍|SI426SI425
2589|5倍獵妖神|SI426SI421
2590|5倍獵妖魔|SI426SI422
2591|5倍獵妖機|SI426SI427
2592|5倍獵龍神|SI425SI421
2593|5倍獵龍魔|SI425SI422
2594|5倍獵龍機|SI425SI427
2595|5倍獵魔機|SI422SI427
2596|5倍獵人獸妖|SI423SI424SI426
2597|5倍獵人獸龍|SI423SI424SI425
2598|5倍獵人獸神|SI423SI424SI421
2599|5倍獵人獸魔|SI423SI424SI422
2600|5倍獵人獸機|SI423SI424SI427
2601|5倍獵人妖龍|SI423SI426SI425
2602|5倍獵人妖神|SI423SI426SI421
2603|5倍獵人妖魔|SI423SI426SI422
2604|5倍獵人妖機|SI423SI426SI427
2605|5倍獵人龍神|SI423SI425SI421
2606|5倍獵人龍魔|SI423SI425SI422
2607|5倍獵人龍機|SI423SI425SI427
2608|5倍獵人魔機|SI423SI422SI427
2609|5倍獵獸妖龍|SI424SI426SI425
2610|5倍獵獸妖神|SI424SI426SI421
2611|5倍獵獸妖魔|SI424SI426SI422
2612|5倍獵獸妖機|SI424SI426SI427
2613|5倍獵獸龍神|SI424SI425SI421
2614|5倍獵獸龍魔|SI424SI425SI422
2615|5倍獵獸龍機|SI424SI425SI427
2616|5倍獵獸神魔|SI424SI421SI422
2617|5倍獵獸神機|SI424SI421SI427
2618|5倍獵獸魔機|SI424SI422SI427
2619|5倍獵妖龍神|SI426SI425SI421
2620|5倍獵妖龍魔|SI426SI425SI422
2621|5倍獵妖龍機|SI426SI425SI427
2622|5倍獵妖神魔|SI426SI421SI422
2623|5倍獵妖神機|SI426SI421SI427
2624|5倍獵妖魔機|SI426SI422SI427
2625|5倍獵龍神魔|SI425SI421SI422
2626|5倍獵龍神機|SI425SI421SI427
2627|5倍獵龍魔機|SI425SI422SI427
2628|5倍獵神魔機|SI421SI422SI427
2629|10倍獵人|SI430
2630|10倍獵獸|SI431
2631|10倍獵妖|SI433
2632|10倍獵龍|SI432
2633|10倍獵神|SI428
2634|10倍獵魔|SI429
2635|10倍獵機|SI434
2636|10倍獵人獸|SI430SI431
2637|10倍獵人妖|SI430SI433
2638|10倍獵人龍|SI430SI432
2639|10倍獵人神|SI430SI428
2640|10倍獵人魔|SI430SI429
2641|10倍獵人機|SI430SI434
2642|10倍獵獸妖|SI431SI433
2643|10倍獵獸龍|SI431SI432
2644|10倍獵獸神|SI431SI428
2645|10倍獵獸魔|SI431SI429
2646|10倍獵獸機|SI431SI434
2647|10倍獵妖龍|SI433SI432
2648|10倍獵妖神|SI433SI428
2649|10倍獵妖魔|SI433SI429
2650|10倍獵妖機|SI433SI434
2651|10倍獵龍神|SI432SI428
2652|10倍獵龍魔|SI432SI429
2653|10倍獵龍機|SI432SI434
2654|10倍獵魔機|SI429SI434
2655|10倍獵人獸妖|SI430SI431SI433
2656|10倍獵人獸龍|SI430SI431SI432
2657|10倍獵人獸神|SI430SI431SI428
2658|10倍獵人獸魔|SI430SI431SI429
2659|10倍獵人獸機|SI430SI431SI434
2660|10倍獵人妖龍|SI430SI433SI432
2661|10倍獵人妖神|SI430SI433SI428
2662|10倍獵人妖魔|SI430SI433SI429
2663|10倍獵人妖機|SI430SI433SI434
2664|10倍獵人龍神|SI430SI432SI428
2665|10倍獵人龍魔|SI430SI432SI429
2666|10倍獵人龍機|SI430SI432SI434
2667|10倍獵人魔機|SI430SI429SI434
2668|10倍獵獸妖龍|SI431SI433SI432
2669|10倍獵獸妖神|SI431SI433SI428
2670|10倍獵獸妖魔|SI431SI433SI429
2671|10倍獵獸妖機|SI431SI433SI434
2672|10倍獵獸龍神|SI431SI432SI428
2673|10倍獵獸龍魔|SI431SI432SI429
2674|10倍獵獸龍機|SI431SI432SI434
2675|10倍獵獸神魔|SI431SI428SI429
2676|10倍獵獸神機|SI431SI428SI434
2677|10倍獵獸魔機|SI431SI429SI434
2678|10倍獵妖龍神|SI433SI432SI428
2679|10倍獵妖龍魔|SI433SI432SI429
2680|10倍獵妖龍機|SI433SI432SI434
2681|10倍獵妖神魔|SI433SI428SI429
2682|10倍獵妖神機|SI433SI428SI434
2683|10倍獵妖魔機|SI433SI429SI434
2684|10倍獵龍神魔|SI432SI428SI429
2685|10倍獵龍神機|SI432SI428SI434
2686|10倍獵龍魔機|SI432SI429SI434
2687|10倍獵神魔機|SI428SI429SI434
2688|5倍獵人外|SI157
2689|5倍獵獸外|SI157
2690|5倍獵妖外|SI157
2691|5倍獵龍外|SI157
2692|5倍獵神外|SI157
2693|5倍獵魔外|SI157
2694|5倍獵機外|SI157
2695|5倍獵人獸外|SI157
2696|5倍獵人妖外|SI157
2697|5倍獵人龍外|SI157
2698|5倍獵人神外|SI157
2699|5倍獵人魔外|SI157
2700|5倍獵人機外|SI157
2701|5倍獵獸妖外|SI157
2702|5倍獵獸龍外|SI157
2703|5倍獵獸神外|SI157
2704|5倍獵獸魔外|SI157
2705|5倍獵獸機外|SI157
2706|5倍獵妖龍外|SI157
2707|5倍獵妖神外|SI157
2708|5倍獵妖魔外|SI157
2709|5倍獵妖機外|SI157
2710|5倍獵龍神外|SI157
2711|5倍獵龍魔外|SI157
2712|5倍獵龍機外|SI157
2713|5倍獵魔機外|SI157
2714|5倍獵人獸妖外|SI157
2715|5倍獵人獸龍外|SI157
2716|5倍獵人獸神外|SI157
2717|5倍獵人獸魔外|SI157
2718|5倍獵人獸機外|SI157
2719|5倍獵人妖龍外|SI157
2720|5倍獵人妖神外|SI157
2721|5倍獵人妖魔外|SI157
2722|5倍獵人妖機外|SI157
2723|5倍獵人龍神外|SI157
2724|5倍獵人龍魔外|SI157
2725|5倍獵人龍機外|SI157
2726|5倍獵人魔機外|SI157
2727|5倍獵獸妖龍外|SI157
2728|5倍獵獸妖神外|SI157
2729|5倍獵獸妖魔外|SI157
2730|5倍獵獸妖機外|SI157
2731|5倍獵獸龍神外|SI157
2732|5倍獵獸龍魔外|SI157
2733|5倍獵獸龍機外|SI157
2734|5倍獵獸神魔外|SI157
2735|5倍獵獸神機外|SI157
2736|5倍獵獸魔機外|SI157
2737|5倍獵妖龍神外|SI157
2738|5倍獵妖龍魔外|SI157
2739|5倍獵妖龍機外|SI157
2740|5倍獵妖神魔外|SI157
2741|5倍獵妖神機外|SI157
2742|5倍獵妖魔機外|SI157
2743|5倍獵龍神魔外|SI157
2744|5倍獵龍神機外|SI157
2745|5倍獵龍魔機外|SI157
2746|5倍獵神魔機外|SI157
2747|10倍獵人外|SI157
2748|10倍獵獸外|SI157
2749|10倍獵妖外|SI157
2750|10倍獵龍外|SI157
2751|10倍獵神外|SI157
2752|10倍獵魔外|SI157
2753|10倍獵機外|SI157
2754|10倍獵人獸外|SI157
2755|10倍獵人妖外|SI157
2756|10倍獵人龍外|SI157
2757|10倍獵人神外|SI157
2758|10倍獵人魔外|SI157
2759|10倍獵人機外|SI157
2760|10倍獵獸妖外|SI157
2761|10倍獵獸龍外|SI157
2762|10倍獵獸神外|SI157
2763|10倍獵獸魔外|SI157
2764|10倍獵獸機外|SI157
2765|10倍獵妖龍外|SI157
2766|10倍獵妖神外|SI157
2767|10倍獵妖魔外|SI157
2768|10倍獵妖機外|SI157
2769|10倍獵龍神外|SI157
2770|10倍獵龍魔外|SI157
2771|10倍獵龍機外|SI157
2772|10倍獵魔機外|SI157
2773|10倍獵人獸妖外|SI157
2774|10倍獵人獸龍外|SI157
2775|10倍獵人獸神外|SI157
2776|10倍獵人獸魔外|SI157
2777|10倍獵人獸機外|SI157
2778|10倍獵人妖龍外|SI157
2779|10倍獵人妖神外|SI157
2780|10倍獵人妖魔外|SI157
2781|10倍獵人妖機外|SI157
2782|10倍獵人龍神外|SI157
2783|10倍獵人龍魔外|SI157
2784|10倍獵人龍機外|SI157
2785|10倍獵人魔機外|SI157
2786|10倍獵獸妖龍外|SI157
2787|10倍獵獸妖神外|SI157
2788|10倍獵獸妖魔外|SI157
2789|10倍獵獸妖機外|SI157
2790|10倍獵獸龍神外|SI157
2791|10倍獵獸龍魔外|SI157
2792|10倍獵獸龍機外|SI157
2793|10倍獵獸神魔外|SI157
2794|10倍獵獸神機外|SI157
2795|10倍獵獸魔機外|SI157
2796|10倍獵妖龍神外|SI157
2797|10倍獵妖龍魔外|SI157
2798|10倍獵妖龍機外|SI157
2799|10倍獵妖神魔外|SI157
2800|10倍獵妖神機外|SI157
2801|10倍獵妖魔機外|SI157
2802|10倍獵龍神魔外|SI157
2803|10倍獵龍神機外|SI157
2804|10倍獵龍魔機外|SI157
2805|10倍獵神魔機外|SI157
2806|幽遊白書除戶愚呂兄外及周邊角色技能回復∣自殺|SI125SI161
2807|幽遊白書除戶愚呂兄外及周邊角色技能回復．7回攻2倍∣自殺|SI125SI161
2808|強化盾∣根性．CD1．狂暴2倍|SI254SI261
2809|強化盾∣根性．CD1．狂暴3倍|SI254SI261
2810|強化盾∣根性．CD1．狂暴5倍|SI254SI261
2811|二連突擊10%∣雙重碎裂∣水光盾．首消別屬傷害吸收|SI160SI222SI244
2812|四連突擊10%∣四重碎裂∣水光盾．首消別屬傷害吸收|SI160SI222SI244
2813|六連突擊10%∣六重碎裂∣水光盾．首消別屬傷害吸收|SI160SI222SI244
2814|龍脈重置．CD1∣化血鎖定圍城．暗化血鎖定∣扣血100%∣無法控制|SI140SI159SI232SI311SI132SI124
2815|龍脈重置．CD1∣初級剋屬拚圖盾∣扣血100%∣無法控制|SI140SI159SI181SI132SI124
2816|龍脈重置．CD1∣初級剋屬拚圖盾．限∣扣血100%∣無法控制|SI140SI159SI181SI132SI124
2817|無法控制∣復活2次．復活生命越多．扣血現有50-99%．1回攻擊零化|SI124SI216SI139SI169
2818|無法控制∣復活2次．復活生命越多．扣血現有50-99%．連擊越多|SI124SI216SI139SI167
2819|無法控制∣復活2次．復活生命越多．扣血現有50-99%．隨機問號符石4-8顆|SI124SI216SI139SI224
2820|左行暴風|SI282
2821|右行暴風|SI282
2822|左右暴風|SI282
2823|左右暴風輪轉|SI282
2824|右左暴風輪轉|SI282
2825|突擊．左右暴風輪轉∣4↑Combo追擊盾|SI160SI282SI102
2826|突擊．左右暴風輪轉∣5↑Combo追擊盾∣木屬防禦75%|SI160SI282SI103SI003
2827|突擊．左右暴風輪轉∣6↑Combo追擊盾∣木屬防禦90%|SI160SI282SI104SI003
2828|突擊．左右暴風∣7↑Combo追擊盾∣木屬防禦盾|SI160SI282SI105SI003
2829|外側轉水∣首消水傷害零化|SI301SI047SI011
2830|外側轉水∣首消水傷害吸收|SI301SI047SI011
2831|外側轉水∣禁消水∣水引爆暴擊|SI301SI047SI038SI168
2832|外側轉水∣禁消水∣水引爆暴擊∣無法控制|SI301SI047SI038SI168SI124
2833|突擊∣八重燃燒10%∣血弱70%．狂暴3倍∣無視減傷|SI160SI229SI188SI251
2834|突擊∣四連燃燒20%∣血弱70%．狂暴5倍∣無視減傷|SI160SI229SI188SI251
2835|攻前盾∣攻後左右暴風∣無法控制|SI250SI282SI124
2836|攻擊3倍．防禦1000倍∣禁消暗∣無法控制|SI157SI253SI042SI124
2837|先攻∣木弱化鎖定10%∣左上右下始終盾∣首消水傷害零化|SI160SI338SI183SI011
2838|魔外禁錮∣六重軌跡問號∣越戰越強．金|SI122SI224SI188
2839|先攻∣木弱化鎖定20%∣左上右下始終盾∣首消水傷害吸收|SI160SI338SI183SI011
2840|魔外禁錮∣軌跡問號∣越戰越強．金|SI122SI224SI188
2841|幽遊白書技能回復∣自殺|SI125SI161
2842|幽遊白書技能回復．7回2倍攻∣自殺|SI125SI161
2843|強化盾．反擊100%∣攻後木橫縱輪轉|SI254SI260SI303SI047
2844|隨機轉木∣首消木追擊零化∣無法控制|SI303SI047SI115SI124
2845|扣除現有99%∣四角電擊|SI160SI236
2846|5回減攻90%∣心引爆回血∣2秒轉珠|SI158SI306SI168SI165
2847|循環累積9↑同屬符石盾∣軌跡燃燒800|SI250SI229
2848|循環累積15↑同屬符石盾∣軌跡燃燒2000∣無法控制|SI250SI229SI124
2849|循環累積30↑同屬符石盾∣軌跡燃燒5000∣無法控制|SI250SI229SI124
2851|中橫行風化15000∣主動技攻擊零化∣越扣越強25%|SI221SI257SI139
2852|水外防禦90%∣隨機轉4顆火∣首消火攻擊零化|SI001SI302SI047SI012
2853|水外防禦95%∣隨機轉8顆火∣首消火攻擊零化 |SI001SI302SI047SI012
2854|附加消除重置∣首消全水．5回1.5倍攻∣未消全水．5回減攻50%∣自殺．無視控制．攻擊零化|SI123SI006SI161
